"case","year","SFCO2_PgCperyr","SFCO2_FFF_PgCperyr","SFCO2_LND_PgCperyr","SFCO2_OCN_PgCperyr","TMCO2_PgC_avg","TMCO2_FFF_PgC_avg","TMCO2_LND_PgC_avg","TMCO2_OCN_PgC_avg","BURDENBC_PgC_avg","co2vmr_ppmv_avg","ch4vmr_ppmv_avg","co2vmr_PgC_avg","ch4vmr_PgC_avg","TMCO2_ppmv_avg"
"iesm45_coupled",2084,2.29948250078904,6.12735711872553,-1.44683639028297,-2.3810382159547,1256.49673868398,1654.90118878957,544.078304688324,255.991888317263,4.83835227788907e-05,532.084346659255,1.64119990056068,1135.56901281975,3.50263217217528,588.746468717065
"iesm45_coupled",2085,1.45882138015601,6.14558931349863,-2.36204103147972,-2.32472690163134,1258.17659706974,1661.03767571235,541.980470938782,253.633093528025,4.91727335869724e-05,532.357461829033,1.63562214335586,1136.1518924434,3.49072817935421,589.533586313244
"iesm45_coupled",2086,2.82002199463146,6.16354509887221,-1.12213994705314,-2.22138315819935,1260.72178221538,1667.19225584277,540.654251196838,251.349918389625,4.76208545312699e-05,532.643147279149,1.63033691893707,1136.76159943178,3.47944850703635,590.726163039145
"iesm45_coupled",2087,3.99300599739722,6.18149820142879,0.0380962566358113,-2.22658846120235,1263.86521344531,1673.36478905235,539.759366703972,249.215700942737,4.87734754391634e-05,532.934908223466,1.6252556766988,1137.38427267823,3.46860417141808,592.199055072448
"iesm45_coupled",2088,3.46019603508773,6.19945130005435,-0.454863308678185,-2.28439195955401,1267.5457686789,1679.55527535608,539.595560829028,246.869575808436,4.82032274258917e-05,533.242119310593,1.6203582731355,1138.03991946266,3.45815218243422,593.923622936397
"iesm45_coupled",2089,2.72085133643948,6.21740440355601,-1.13977995497021,-2.35677311063088,1270.80426145503,1685.7637148038,538.973849814237,244.541340074577,4.84268573335962e-05,533.579042160598,1.61566265733028,1138.7589767899,3.44813084683587,595.450428423609
"iesm45_coupled",2090,3.96050208369797,6.23528262941154,0.140199181980683,-2.41497973585514,1273.58118765817,1691.99010599956,537.799540367751,242.266184387596,4.77393136795781e-05,533.952059768044,1.61117922542504,1139.55506718217,3.43856235196349,596.751590174098
"iesm45_coupled",2091,2.46002349797085,6.24762311102372,-1.46015171224952,-2.32744789819601,1277.84487086997,1698.23159202571,538.358121548239,239.729800536288,4.7083748206811e-05,534.362001075337,1.60691835863374,1140.42995975994,3.42946885329859,598.749389577307
"iesm45_coupled",2092,1.01790871956798,6.25991075587414,-3.07471343184152,-2.16728860454639,1278.67267184951,1704.48536634584,535.048813191279,237.613135593587,4.72646849926651e-05,534.803410777391,1.60287465424208,1141.37201186644,3.42083882042317,599.137265557001
"iesm45_coupled",2093,4.78091598562997,6.27219840512532,0.762510936704787,-2.25379334939285,1281.72201113936,1710.75142831067,534.039277115829,235.405949051188,4.84096066185807e-05,535.265037946023,1.59901537121928,1142.35721188495,3.41260237776157,600.566069694371
"iesm45_coupled",2094,3.13211332033459,6.28448605015688,-0.692478210924978,-2.45989450513096,1285.98757644833,1717.02977789185,534.390851248104,233.041590588125,4.63878648080128e-05,535.737073908867,1.59530383291893,1143.36462624643,3.40468125038725,602.564750976557
"iESM45_uncoupled",2005,5.0579872266562,7.67063414624729,-0.71863418508541,-1.89401273139005,839.830022041964,908.731417130097,655.410524343603,474.097515211657,8.30629710556981e-05,379.904033699744,1.75415706444561,810.787333292726,3.74370420500068,393.512330416114
